Source,Target
唇色淡,心悸
恐惧,面青
恐惧,面白
咽干,唇紫
咽干,面紫
胸痛,唇紫
胸痛,面紫
唇紫,皮疹
唇紫,口渴
唇紫,呼吸急促
唇紫,皮肤斑块
唇紫,肢冷
唇紫,面紫
唇紫,胸闷
唇紫,心悸
皮疹,面紫
口渴,面紫
呼吸急促,面紫
皮肤斑块,面紫
肢冷,面紫
面紫,心悸
呕血,咳痰
呕血,心悸
气粗,手足温
汗出,手足温
喜冷,手足温
口渴,手足温
乏力,手足温
发热,手足温
胸闷,大便臭
呼吸微弱,踡卧
呼吸微弱,口渴
踡卧,口渴
嗳气,面黄
咽干,吞酸
咽干,胸胁不舒
吞酸,胸胁不舒
吞酸,口苦
胃脘嘈杂,胸胁不舒
胃脘嘈杂,口苦
胸胁不舒,口苦
嗳气,胃脘嘈杂
恶心,口臭
恶心,欲饮
不食,呼吸急促
欲饮,呼吸急促
恶心,月经不调
恶心,恶闻食臭
脘痞,恶闻食臭
吞酸,恶闻食臭
恶闻食臭,嗳气
恶闻食臭,纳差
恶闻食臭,腹胀
情绪不稳,声洪亮
恶心,声洪亮
腹痛,声洪亮
脘痞,欲饮
脘痞,声洪亮
烦躁,声洪亮
欲饮,声洪亮
口渴,声洪亮
便秘,声洪亮
腹胀,声洪亮
口苦,声洪亮
呼吸急促,胃寒
呕吐,胃寒
胃寒,少言
恶闻食臭,胃脘嘈杂
恶闻食臭,大便臭
恶闻食臭,口臭
胃脘嘈杂,大便臭
少气,口酸
少气,胃脘嘈杂
口酸,面白
胃脘嘈杂,乏力
吞酸,胁痛
胁痛,胃脘嘈杂
易饥,烦渴
易饥,恶热
易饥,尿不利
烦渴,尿不利
喜冷,尿不利
呕吐,恶热
恶热,尿不利
肢冷,口苦
恶寒,喜呕
恶寒,胸胁满
浮肿,胁痛
消瘦,善食
咽干,腹部硬满
咽干,唇色暗
咽干,尿自利
欲漱水,腹部硬满
欲漱水,易饥
欲漱水,善食
欲漱水,唇色暗
欲漱水,尿自利
腹部硬满,易饥
腹部硬满,善食
腹部硬满,口渴
腹部硬满,唇色暗
腹部硬满,健忘
易饥,便血
易饥,唇色暗
易饥,健忘
易饥,尿自利
便血,善食
便血,唇色暗
便血,面暗
善食,唇色暗
善食,健忘
善食,尿自利
善食,发热
善食,面暗
口渴,唇色暗
口渴,尿自利
唇色暗,健忘
唇色暗,尿自利
唇色暗,面暗
健忘,尿自利
尿自利,面暗
汗出,大便不调
大便不调,意识障碍
大便不调,嗜睡
头昏沉,肥胖
头昏沉,食后欲睡
口粘,肥胖
口粘,食后欲睡
脘痞,食后欲睡
肥胖,食后欲睡
乏力,食后欲睡
食后欲睡,纳差
食后欲睡,胸闷
食后欲睡,便溏
腹泻,四肢痛
腹泻,下肢痛
足肿,形寒
足肿,嗜睡
足肿,阳痿
足肿,口流清涎
足肿,腰痛
足肿,恶心
足肿,食而不化
足肿,恶寒
足肿,呕吐
足肿,尿频
足肿,纳差
四肢痛,口流清涎
四肢痛,食而不化
四肢痛,呕吐
嗜睡,阳痿
嗜睡,食而不化
嗜睡,下肢痛
嗜睡,尿频
阳痿,面浮肿
阳痿,恶心
阳痿,食而不化
阳痿,呕吐
阳痿,腹胀
面浮肿,腰痛
面浮肿,呕吐
口流清涎,腰痛
口流清涎,食而不化
口流清涎,下肢痛
腰痛,食而不化
腰痛,呕吐
恶心,食而不化
食而不化,下肢痛
食而不化,呕吐
食而不化,肢体痛
下肢痛,呕吐
下肢痛,纳差
呕吐,尿频
恶心,气逆
脘痞,气逆
脘痞,口流清涎
气逆,头晕
气逆,呕吐
气逆,纳差
气逆,口流清涎
气逆,心悸
气喘,口流清涎
恶心,抑郁
大便不爽,抑郁
大便不爽,胸膈痞满
抑郁,胸膈痞满
胸膈痞满,嗳气
恶心,呕血
恶心,便血
恶心,胸脘拒按
咽干,食而不化
咽干,胸脘拒按
胸痛,食而不化
胸痛,胸脘拒按
呕血,食而不化
呕血,呕吐
呕血,胸脘拒按
食而不化,便血
食而不化,口渴
食而不化,便秘
食而不化,胸脘拒按
便血,呕吐
便血,胸脘拒按
口渴,胸脘拒按
呕吐,胸脘拒按
便秘,胸脘拒按
耳鸣,食而不化
盗汗,恶心
盗汗,食而不化
烦躁,食而不化
发热,食而不化
视物模糊,食而不化
情绪不稳,食而不化
汗出,食而不化
视力受损,食而不化
皮肤干燥,恶心
皮肤干燥,食而不化
食而不化,头晕
恶心,唇干
手足发热,自汗
汗出,唇干
唇干,自汗
唇干,呼吸急促
唇干,呕吐
唇干,乏力
唇干,纳差
唇干,心悸
情绪不稳,面部虫斑
恶心,面部虫斑
恶心,吐蛔
烦躁,面部虫斑
肢冷,面部虫斑
肢冷,吐蛔
面部虫斑,吐蛔
吞咽不利,胸膈痞满
吞咽不利,噎膈
胸痛,噎膈
咽干,胸膈痞满
咽干,噎膈
不寐,噎膈
消瘦,胸膈痞满
消瘦,抑郁
消瘦,噎膈
胸膈痞满,噎膈
抑郁,噎膈
胸痛,肌肤甲错
胸痛,水饮难下
消瘦,水饮难下
肌肤甲错,呕吐
肌肤甲错,水饮难下
肌肤甲错,噎膈
呕吐,水饮难下
呕吐,噎膈
水饮难下,噎膈
呼吸急促,噎膈
乏力,噎膈
口流清涎,噎膈
噎膈,形寒
噎膈,面白
吞咽不利,胃脘嘈杂
吞咽不利,皮肤干燥
情绪不稳,噎膈
烦躁,噎膈
胃脘嘈杂,皮肤干燥
胃脘嘈杂,噎膈
皮肤干燥,噎膈
耳聋,喜呕
耳聋,胸胁满
胁痛,喜呕
胸痛,悬饮
呼吸困难,悬饮
胁痛,呼吸急促
胁痛,悬饮
呼吸急促,悬饮
悬饮,肢体痛
汗出,肢体沉重
汗出,难以转侧
肢体沉重,难以转侧
肢体沉重,肢体强直
胁下痞块,胸痛
恶心,目赤
目赤,黄疸
胁痛,黄疸
黄疸,胸闷
腹泻,呕血
腹泻,脱肛
呕血,脱肛
呕血,面色不荣
呕血,口流清涎
脱肛,肢冷
脱肛,面色不荣
脱肛,尿清
脱肛,口流清涎
便血,口流清涎
恶心,唇燥
腹痛,噎膈
不食,胃脘嘈杂
不食,噎膈
嗳气,唇燥
嗳气,噎膈
胃脘嘈杂,唇燥
唇燥,噎膈
腹痛,叹息
叹息,脘痞
叹息,便秘
叹息,口酸
叹息,嗳气
叹息,呕吐
叹息,腹胀
嗳气,肢体痛
喜冷,便血
便血,口酸
便血,恶热
口酸,恶热
胃脘嘈杂,恶热
口流清涎,喜热饮
腹痛,淋闭不通
尿痛,淋闭不通
尿少,淋闭不通
淋闭不通,口渴
淋闭不通,尿黄
淋闭不通,腹部拘急
淋闭不通,便秘
淋闭不通,腹胀
淋闭不通,尿血
腹部拘急,便秘
腹部拘急,尿血
胸痛,尿砂石
腹痛,尿砂石
尿砂石,胁痛
尿砂石,尿血
腹痛,尿不尽
腰痛,唇色淡
唇色红,腹冷
唇色红,尿不尽
唇色红,唇色淡
唇色红,形寒
腹冷,下肢痛
腹冷,尿不尽
腹冷,唇色淡
腹冷,四肢痛
腹冷,形寒
下肢痛,唇色淡
尿不尽,唇色淡
唇色淡,肢体痛
唇色淡,四肢痛
阴囊缩,形寒
阴囊缩,面白
睾丸痛,形寒
睾丸痛,面白
腹扛起,情绪不稳
腹扛起,太息
腹扛起,腹痛
腹扛起,腹泻
腹扛起,胁胀
腹扛起,胁痛
腹扛起,烦躁
腹扛起,胸闷
腹扛起,腹胀
腹扛起,脐旁扛起
情绪不稳,脐旁扛起
太息,腹泻
太息,脐旁扛起
腹痛,脐旁扛起
腹泻,胁痛
腹泻,脐旁扛起
胁胀,脐旁扛起
胁痛,脐旁扛起
烦躁,脐旁扛起
胸闷,脐旁扛起
腹胀,脐旁扛起
欲饮,下利
欲饮,里急后重
足冷,下利
手冷,下利
恶心,腹部拘急
恶心,肢软
发热,腹部拘急
胸闷,腹部拘急
善太息,腹部拘急
不寐,腹部拘急
面色不荣,腹部拘急
腹部拘急,面白
头汗,恶寒
头汗,黄疸
头汗,尿不利
恶寒,黄疸
腹部肿块,胁下痞块
腹部肿块,乏力
腹部肿块,纳差
肌肤甲错,胁下痞块
肌肤甲错,纳差
胁下痞块,面暗
腹部肿块,脘痞
腹部肿块,呼吸急促
腹部肿块,脐腹痞块
腹痛,脐腹痞块
脘痞,脐腹痞块
腹胀,脐腹痞块
消瘦,脐腹痞块
呼吸急促,脐腹痞块
乏力,脐腹痞块
纳差,脐腹痞块
面黄,脐腹痞块
腹部肿块,腹部痞块
腹部肿块,大便不调
腹部痞块,腹胀
腹部痞块,消瘦
腹部痞块,大便不调
腹部痞块,乏力
腹部痞块,纳差
腹部痞块,面黄
腹部痞块,脐腹痞块
大便不调,脐腹痞块
腹露青筋,胁胀
腹露青筋,尿少
腹露青筋,胁痛
腹露青筋,腹大
腹露青筋,尿短
腹露青筋,青筋暴露
胁胀,尿少
胁胀,腹大
胁胀,青筋暴露
尿少,青筋暴露
胁痛,腹大
胁痛,便溏
胁痛,青筋暴露
腹大,纳差
腹大,腹胀
腹大,青筋暴露
尿短,青筋暴露
纳差,青筋暴露
便溏,青筋暴露
欲漱水,腹露青筋
欲漱水,唇紫
欲漱水,胁痛
欲漱水,胁下痞块
欲漱水,腹大
欲漱水,头颈胸臂见丝纹状血痣
欲漱水,腹胀
欲漱水,青筋暴露
腹露青筋,唇紫
腹露青筋,口渴
腹露青筋,头颈胸臂见丝纹状血痣
唇紫,胁痛
唇紫,便血
唇紫,胁下痞块
唇紫,腹大
唇紫,头颈胸臂见丝纹状血痣
唇紫,腹胀
唇紫,面黑
唇紫,青筋暴露
胁痛,头颈胸臂见丝纹状血痣
胁痛,面黑
便血,腹大
便血,头颈胸臂见丝纹状血痣
便血,青筋暴露
口渴,胁下痞块
口渴,腹大
口渴,头颈胸臂见丝纹状血痣
口渴,青筋暴露
胁下痞块,腹大
胁下痞块,头颈胸臂见丝纹状血痣
胁下痞块,青筋暴露
腹大,头颈胸臂见丝纹状血痣
腹大,面黑
头颈胸臂见丝纹状血痣,腹胀
头颈胸臂见丝纹状血痣,面黑
头颈胸臂见丝纹状血痣,青筋暴露
腹胀,面黑
面黑,青筋暴露
腹露青筋,浮肿
腹露青筋,腰酸
腹露青筋,脘痞
腹露青筋,肢冷
腹露青筋,恶寒
腹露青筋,尿不利
浮肿,青筋暴露
腰酸,脘痞
腰酸,腹大
腰酸,青筋暴露
脘痞,青筋暴露
肢冷,青筋暴露
腹大,尿不利
恶寒,青筋暴露
尿不利,青筋暴露
面黄,青筋暴露
情绪不稳,青筋暴露
咽干,腹露青筋
咽干,腹大
咽干,青筋暴露
牙龈出血,尿少
牙龈出血,视力受损
牙龈出血,腹大
牙龈出血,尿短
牙龈出血,面暗
牙龈出血,腹胀
牙龈出血,视物模糊
牙龈出血,青筋暴露
腹露青筋,视力受损
腹露青筋,头晕
腹露青筋,面暗
腹露青筋,视物模糊
不寐,腹大
不寐,青筋暴露
烦躁,青筋暴露
视力受损,青筋暴露
头晕,青筋暴露
面暗,青筋暴露
视物模糊,青筋暴露
红丝赤缕,皮肤发红
红丝赤缕,胸痛
红丝赤缕,汗出
红丝赤缕,皮肤色红
红丝赤缕,朱砂掌
红丝赤缕,耳鸣
红丝赤缕,胁痛
红丝赤缕,头晕
红丝赤缕,盗汗
皮肤发红,胸痛
皮肤发红,汗出
皮肤发红,皮肤色红
皮肤发红,朱砂掌
皮肤发红,耳鸣
皮肤发红,胁痛
皮肤发红,头晕
皮肤发红,面赤
皮肤发红,盗汗
胸痛,皮肤色红
胸痛,朱砂掌
汗出,朱砂掌
皮肤色红,朱砂掌
皮肤色红,头晕
朱砂掌,胁痛
朱砂掌,面赤
朱砂掌,盗汗
红丝赤缕,腹露青筋
红丝赤缕,浮肿
红丝赤缕,皮疹
红丝赤缕,皮肤斑块
红丝赤缕,胁下痞块
皮肤发红,腹露青筋
皮肤发红,浮肿
皮肤发红,皮疹
皮肤发红,皮肤斑块
皮肤发红,胁下痞块
腹露青筋,皮肤斑块
浮肿,朱砂掌
浮肿,胁下痞块
皮肤色红,皮肤斑块
皮肤色红,胁下痞块
朱砂掌,皮疹
朱砂掌,皮肤斑块
皮疹,胁下痞块
皮肤斑块,胁下痞块
皮肤色黄,胁胀
皮肤色黄,尿少
皮肤色黄,胁痛
皮肤色黄,嗳气
皮肤色黄,尿短
尿少,嗳气
足冷,头汗
头汗,手冷
头汗,呼吸急促
头汗,面白
腹部拒按,面暗
腹部拒按,面黄
腹部拒按,口苦
腹部拒按,口臭
腹露青筋,面青
腹露青筋,胸部红斑
腹露青筋,欲饮
腹露青筋,面部斑块
唇紫,面青
唇紫,消瘦
唇紫,胸部红斑
唇紫,欲饮
唇紫,面部斑块
皮疹,面青
皮疹,胸部红斑
皮疹,欲饮
皮疹,腹大
面青,胁痛
面青,胸部红斑
面青,欲饮
面青,皮肤斑块
面青,面部斑块
面青,腹大
消瘦,胸部红斑
消瘦,面部斑块
胁痛,胸部红斑
胸部红斑,欲饮
胸部红斑,口渴
胸部红斑,皮肤斑块
胸部红斑,面部斑块
胸部红斑,腹大
胸部红斑,腹胀
欲饮,皮肤斑块
欲饮,面部斑块
欲饮,腹大
皮肤斑块,腹大
面部斑块,腹大
情绪不稳,唇紫
手足发热,唇紫
手足发热,面黑
唇紫,尿少
唇紫,烦躁
唇紫,尿黄
唇紫,发热
唇紫,便秘
唇紫,面黄
便秘,面黑
腹泻,头重
腹泻,黄疸
不喜饮,白带量多
白带量多,头重
白带量多,呕吐
白带量多,黄疸
头重,呕吐
头重,黄疸
腹泻,厌食
厌食,大便臭
恶心,腹硬
腹硬,呕吐
恶心,心下满
腹硬,嗳气
腹硬,乏力
腹硬,心下满
嗳气,心下满
喜暖,腹冷
喜暖,口酸
腹冷,口酸
腹冷,恶寒
腹冷,乏力
腹冷,口流清涎
口酸,恶寒
口酸,口流清涎
腹冷,尿频
腹冷,尿不利
月经后期,眼圈黑
月经后期,难以受孕
腹冷,眼圈黑
腹冷,难以受孕
白带清稀,眼圈黑
白带清稀,难以受孕
眼圈黑,难以受孕
眼圈黑,月经过少
难以受孕,月经过少
足冷,睾丸痛
足冷,阴囊缩
腹冷,睾丸痛
腹冷,阴囊缩
手冷,睾丸痛
手冷,阴囊缩
口流清涎,脐下悸动
脐下悸动,尿不利
太息,汗出
太息,声低
太息,自汗
太息,咳嗽
太息,脐下悸动
太息,尿失禁
太息,气喘
汗出,脐下悸动
声低,脐下悸动
声低,尿失禁
自汗,脐下悸动
脐下悸动,尿失禁
脐下悸动,气喘
腹痛,气从少腹上冲
腹痛,恶闻人声
易惊,烦渴
易惊,气从少腹上冲
易惊,恶闻人声
烦渴,气从少腹上冲
烦渴,恶闻人声
气从少腹上冲,呕吐
气从少腹上冲,气喘
气从少腹上冲,发热
气从少腹上冲,恶闻人声
呕吐,恶闻人声
气喘,恶闻人声
发热,恶闻人声
肢冷,气从少腹上冲
肢冷,脐下悸动
气从少腹上冲,形寒
气从少腹上冲,脐下悸动
形寒,脐下悸动
腰酸,肠鸣
喜暖,肠鸣
腹泻,阴挺
少气,阴挺
肠鸣,阴挺
肠鸣,脱肛
阴挺,纳差
阴挺,少言
腹冷,呕吐
腹冷,腹部喜温
腹冷,大便粘液
肠鸣,腹部喜温
肠鸣,形寒
肢冷,腹部喜温
肢冷,大便粘液
呕吐,腹部喜温
呕吐,大便粘液
腹部喜温,便溏
腹部喜温,形寒
腹部喜温,大便粘液
便溏,大便粘液
形寒,大便粘液
口淡,肢体沉重
口淡,心下满
口粘,肠鸣
口粘,肢体沉重
口粘,心下满
肠鸣,肢体沉重
肠鸣,心下满
肢体沉重,心下满
腹泻,胸胁不舒
腹痛,胸胁不舒
肠鸣,胸胁不舒
腹泻,口粘
腹泻,口苦
口粘,肛门灼热
口粘,大便臭
肛门灼热,口苦
肛门灼热,大便臭
肠鸣,口苦
肠鸣,大便臭
腹泻,肢体沉重
腹泻,尿浑浊
腹痛,肢体沉重
喜暖,肢体沉重
喜暖,头痛
喜暖,尿浑浊
肢体沉重,头痛
肢体沉重,尿浑浊
头痛,尿浑浊
腹泻,胸胁胀
腹泻,矢气
胸胁胀,吞酸
胸胁胀,矢气
吞酸,矢气
手足多汗,脘痞
手足多汗,乏力
手足多汗,纳差
手足多汗,胸闷
腹部拒按,便溏
足冷,腰冷
肠鸣,腰冷
手冷,腰冷
腹泻,踡卧
腹泻,腹部喜温
口淡,腹部喜温
食而不化,踡卧
食而不化,腹部喜温
踡卧,纳差
踡卧,腹部喜温
踡卧,腹胀
腹痛,腹部喜温
不喜饮,腹部喜温
汗出,腹部喜温
恶寒,腹部喜温
纳差,腹部喜温
腹部喜温,腹胀
腹部喜温,面白
腹泻,下肢抽搐
腹泻,皮肤色白
腹泻,口唇发绀
腹泻,冷汗
腹泻,大便不调
腹泻,爪甲紫
汗出,下肢抽搐
汗出,爪甲紫
下肢抽搐,皮肤色白
下肢抽搐,目凹陷
下肢抽搐,口渴
下肢抽搐,口唇发绀
下肢抽搐,冷汗
下肢抽搐,呕吐
下肢抽搐,大便不调
下肢抽搐,爪甲紫
皮肤色白,目凹陷
皮肤色白,口渴
皮肤色白,口唇发绀
皮肤色白,冷汗
皮肤色白,呕吐
皮肤色白,大便不调
皮肤色白,抽搐
皮肤色白,爪甲紫
目凹陷,口唇发绀
目凹陷,冷汗
目凹陷,大便不调
目凹陷,爪甲紫
口渴,冷汗
口渴,爪甲紫
口唇发绀,冷汗
口唇发绀,大便不调
口唇发绀,爪甲紫
冷汗,大便不调
冷汗,抽搐
冷汗,爪甲紫
呕吐,大便不调
呕吐,爪甲紫
大便不调,抽搐
大便不调,爪甲紫
抽搐,爪甲紫
恶心,肛门灼热
恶心,里急后重
肛门灼热,恶寒
肛门灼热,呕吐
肛门灼热,尿频
恶寒,里急后重
呕吐,里急后重
痢疾,脘痞
痢疾,便血
痢疾,尿清
痢疾,纳差
痢疾,胸闷
痢疾,尿浑浊
脘痞,尿浑浊
便血,尿浑浊
尿清,里急后重
胸闷,尿浑浊
里急后重,尿浑浊
手足多汗,足冷
手足多汗,手冷
手足多汗,呼吸急促
手足多汗,大便不调
手足多汗,少言
烦渴,便血
烦渴,口唇发绀
便血,口唇发绀
便血,气喘
便血,抽搐
情绪不稳,里急后重
皮疹,里急后重
烦躁,里急后重
便血,下利
下利,抽搐
里急后重,抽搐
腹痛,滑脱不禁
腹痛,肛门窒塞
滑脱不禁,足冷
滑脱不禁,腹胀
滑脱不禁,消瘦
滑脱不禁,便血
滑脱不禁,手冷
滑脱不禁,乏力
滑脱不禁,下利
滑脱不禁,纳差
滑脱不禁,肛门窒塞
足冷,肛门窒塞
腹胀,下利
腹胀,肛门窒塞
消瘦,下利
消瘦,肛门窒塞
便血,肛门窒塞
手冷,肛门窒塞
乏力,肛门窒塞
下利,肛门窒塞
纳差,肛门窒塞
痢疾,烦渴
痢疾,胃脘嘈杂
烦渴,下利
烦渴,腹胀
胃脘嘈杂,下利
腹泻,痢疾
痢疾,便秘
面黄,里急后重
恶心,下利
情绪不稳,大便失禁
腹泻,大便失禁
腹泻,下利
大便失禁,烦躁
大便失禁,口渴
大便失禁,下利
大便失禁,发热
腹泻,粘液便
腹泻,肛门失约
痢疾,大便失禁
痢疾,腰酸
痢疾,足冷
痢疾,粘液便
痢疾,耳鸣
痢疾,手冷
痢疾,恶寒
痢疾,肛门失约
痢疾,形寒
大便失禁,足冷
大便失禁,粘液便
大便失禁,手冷
大便失禁,恶寒
大便失禁,肛门失约
大便失禁,尿频
大便失禁,纳差
大便失禁,尿清
大便失禁,腹胀
大便失禁,形寒
腰酸,粘液便
腰酸,肛门失约
足冷,粘液便
足冷,肛门失约
粘液便,耳鸣
粘液便,手冷
粘液便,恶寒
粘液便,肛门失约
粘液便,尿频
粘液便,纳差
粘液便,尿清
粘液便,腹胀
粘液便,形寒
耳鸣,肛门失约
手冷,肛门失约
恶寒,肛门失约
肛门失约,尿频
肛门失约,纳差
肛门失约,尿清
肛门失约,腹胀
肛门失约,形寒
大便失禁,脘痞
大便失禁,声低
大便失禁,少气
大便失禁,脱肛
大便失禁,乏力
大便失禁,心悸
大便失禁,少言
脘痞,声低
脘痞,脱肛
口渴,耳赤
面赤,耳赤
尿黄,耳赤
耳赤,便秘
耳赤,腹胀
咽干,手足多汗
恶心,手足多汗
手足多汗,不食
手足多汗,口渴
不食,大便不调
大便不调,尿短
声低,腹胀
脱肛,气喘
抑郁,矢气
乳房胀,矢气
口疮,唇干
口疮,肛门灼热
口疮,便血
口臭,肛门灼热
